t	y1.0	y33.5	y55.2	y62.0	y90.5	y227.0	y399.3
7.15	0.28568	0.99813	0.99945	0.99957	0.9998	0.99995	0.99998
7.16	0.286	0.99814	0.99945	0.99958	0.9998	0.99995	0.99998
7.17	0.28632	0.99816	0.99946	0.99958	0.9998	0.99995	0.99998
7.18	0.28664	0.99817	0.99946	0.99958	0.9998	0.99995	0.99998
7.19	0.28696	0.99818	0.99947	0.99959	0.9998	0.99995	0.99998
7.2	0.28728	0.9982	0.99947	0.99959	0.9998	0.99995	0.99998
7.21	0.2876	0.99821	0.99948	0.99959	0.99981	0.99995	0.99998
7.22	0.28792	0.99822	0.99948	0.9996	0.99981	0.99995	0.99998
7.23	0.28824	0.99824	0.99948	0.9996	0.99981	0.99995	0.99998
7.24	0.28855	0.99825	0.99949	0.9996	0.99981	0.99995	0.99998
7.25	0.28887	0.99826	0.99949	0.99961	0.99981	0.99995	0.99998
7.26	0.28919	0.99827	0.9995	0.99961	0.99981	0.99996	0.99998
7.27	0.28951	0.99829	0.9995	0.99961	0.99982	0.99996	0.99998
7.28	0.28983	0.9983	0.99951	0.99962	0.99982	0.99996	0.99998
7.29	0.29015	0.99831	0.99951	0.99962	0.99982	0.99996	0.99998
7.3	0.29046	0.99832	0.99951	0.99962	0.99982	0.99996	0.99998
7.31	0.29078	0.99834	0.99952	0.99963	0.99982	0.99996	0.99998
7.32	0.2911	0.99835	0.99952	0.99963	0.99982	0.99996	0.99998
7.33	0.29142	0.99836	0.99953	0.99963	0.99983	0.99996	0.99998
7.34	0.29173	0.99837	0.99953	0.99963	0.99983	0.99996	0.99998
7.35	0.29205	0.99838	0.99953	0.99964	0.99983	0.99996	0.99998
7.36	0.29237	0.99839	0.99954	0.99964	0.99983	0.99996	0.99998
7.37	0.29268	0.99841	0.99954	0.99964	0.99983	0.99996	0.99998
7.38	0.293	0.99842	0.99954	0.99965	0.99983	0.99996	0.99998
7.39	0.29332	0.99843	0.99955	0.99965	0.99983	0.99996	0.99998
7.4	0.29363	0.99844	0.99955	0.99965	0.99984	0.99996	0.99998
7.41	0.29395	0.99845	0.99956	0.99966	0.99984	0.99996	0.99998
7.42	0.29427	0.99846	0.99956	0.99966	0.99984	0.99996	0.99998
7.43	0.29458	0.99847	0.99956	0.99966	0.99984	0.99996	0.99998
7.44	0.2949	0.99848	0.99957	0.99966	0.99984	0.99996	0.99998
7.45	0.29521	0.9985	0.99957	0.99967	0.99984	0.99996	0.99998
7.46	0.29553	0.99851	0.99957	0.99967	0.99984	0.99996	0.99998
7.47	0.29584	0.99852	0.99958	0.99967	0.99985	0.99996	0.99998
7.48	0.29616	0.99853	0.99958	0.99968	0.99985	0.99996	0.99998
7.49	0.29647	0.99854	0.99958	0.99968	0.99985	0.99996	0.99998
7.5	0.29679	0.99855	0.99959	0.99968	0.99985	0.99996	0.99998
7.51	0.2971	0.99856	0.99959	0.99968	0.99985	0.99996	0.99998
7.52	0.29742	0.99857	0.99959	0.99969	0.99985	0.99997	0.99998
7.53	0.29773	0.99858	0.9996	0.99969	0.99985	0.99997	0.99998
7.54	0.29805	0.99859	0.9996	0.99969	0.99986	0.99997	0.99998
7.55	0.29836	0.9986	0.9996	0.99969	0.99986	0.99997	0.99998
7.56	0.29868	0.99861	0.99961	0.9997	0.99986	0.99997	0.99998
7.57	0.29899	0.99862	0.99961	0.9997	0.99986	0.99997	0.99998
7.58	0.2993	0.99863	0.99961	0.9997	0.99986	0.99997	0.99998
7.59	0.29962	0.99864	0.99962	0.9997	0.99986	0.99997	0.99998
7.6	0.29993	0.99865	0.99962	0.99971	0.99986	0.99997	0.99998
7.61	0.30024	0.99866	0.99962	0.99971	0.99986	0.99997	0.99998
7.62	0.30056	0.99867	0.99963	0.99971	0.99987	0.99997	0.99998
7.63	0.30087	0.99868	0.99963	0.99971	0.99987	0.99997	0.99998
7.64	0.30118	0.99869	0.99963	0.99972	0.99987	0.99997	0.99998
7.65	0.3015	0.9987	0.99964	0.99972	0.99987	0.99997	0.99999
7.66	0.30181	0.99871	0.99964	0.99972	0.99987	0.99997	0.99999
7.67	0.30212	0.99872	0.99964	0.99972	0.99987	0.99997	0.99999
7.68	0.30243	0.99873	0.99964	0.99973	0.99987	0.99997	0.99999
7.69	0.30275	0.99874	0.99965	0.99973	0.99987	0.99997	0.99999
7.7	0.30306	0.99874	0.99965	0.99973	0.99987	0.99997	0.99999
7.71	0.30337	0.99875	0.99965	0.99973	0.99988	0.99997	0.99999
7.72	0.30368	0.99876	0.99966	0.99973	0.99988	0.99997	0.99999
7.73	0.30399	0.99877	0.99966	0.99974	0.99988	0.99997	0.99999
7.74	0.30431	0.99878	0.99966	0.99974	0.99988	0.99997	0.99999
7.75	0.30462	0.99879	0.99966	0.99974	0.99988	0.99997	0.99999
7.76	0.30493	0.9988	0.99967	0.99974	0.99988	0.99997	0.99999
7.77	0.30524	0.99881	0.99967	0.99975	0.99988	0.99997	0.99999
7.78	0.30555	0.99882	0.99967	0.99975	0.99988	0.99997	0.99999
7.79	0.30586	0.99882	0.99968	0.99975	0.99988	0.99997	0.99999
7.8	0.30617	0.99883	0.99968	0.99975	0.99989	0.99997	0.99999
7.81	0.30648	0.99884	0.99968	0.99975	0.99989	0.99997	0.99999
7.82	0.30679	0.99885	0.99968	0.99976	0.99989	0.99997	0.99999
7.83	0.3071	0.99886	0.99969	0.99976	0.99989	0.99997	0.99999
7.84	0.30741	0.99887	0.99969	0.99976	0.99989	0.99997	0.99999
7.85	0.30772	0.99887	0.99969	0.99976	0.99989	0.99997	0.99999
7.86	0.30803	0.99888	0.99969	0.99976	0.99989	0.99997	0.99999
7.87	0.30834	0.99889	0.9997	0.99977	0.99989	0.99998	0.99999
7.88	0.30865	0.9989	0.9997	0.99977	0.99989	0.99998	0.99999
7.89	0.30896	0.99891	0.9997	0.99977	0.99989	0.99998	0.99999
7.9	0.30927	0.99891	0.9997	0.99977	0.99989	0.99998	0.99999
7.91	0.30958	0.99892	0.99971	0.99977	0.9999	0.99998	0.99999
7.92	0.30989	0.99893	0.99971	0.99978	0.9999	0.99998	0.99999
7.93	0.3102	0.99894	0.99971	0.99978	0.9999	0.99998	0.99999
7.94	0.31051	0.99894	0.99971	0.99978	0.9999	0.99998	0.99999
7.95	0.31082	0.99895	0.99972	0.99978	0.9999	0.99998	0.99999
7.96	0.31113	0.99896	0.99972	0.99978	0.9999	0.99998	0.99999
7.97	0.31143	0.99897	0.99972	0.99979	0.9999	0.99998	0.99999
7.98	0.31174	0.99898	0.99972	0.99979	0.9999	0.99998	0.99999
7.99	0.31205	0.99898	0.99972	0.99979	0.9999	0.99998	0.99999
8	0.31236	0.99899	0.99973	0.99979	0.9999	0.99998	0.99999
8.01	0.31267	0.999	0.99973	0.99979	0.9999	0.99998	0.99999
8.02	0.31297	0.999	0.99973	0.99979	0.99991	0.99998	0.99999
8.03	0.31328	0.99901	0.99973	0.9998	0.99991	0.99998	0.99999
8.04	0.31359	0.99902	0.99974	0.9998	0.99991	0.99998	0.99999
8.05	0.3139	0.99903	0.99974	0.9998	0.99991	0.99998	0.99999
8.06	0.3142	0.99903	0.99974	0.9998	0.99991	0.99998	0.99999
8.07	0.31451	0.99904	0.99974	0.9998	0.99991	0.99998	0.99999
8.08	0.31482	0.99905	0.99974	0.9998	0.99991	0.99998	0.99999
8.09	0.31512	0.99905	0.99975	0.99981	0.99991	0.99998	0.99999
8.1	0.31543	0.99906	0.99975	0.99981	0.99991	0.99998	0.99999
8.11	0.31574	0.99907	0.99975	0.99981	0.99991	0.99998	0.99999
8.12	0.31604	0.99907	0.99975	0.99981	0.99991	0.99998	0.99999
8.13	0.31635	0.99908	0.99975	0.99981	0.99991	0.99998	0.99999
8.14	0.31666	0.99909	0.99976	0.99981	0.99992	0.99998	0.99999
8.15	0.31696	0.99909	0.99976	0.99982	0.99992	0.99998	0.99999
8.16	0.31727	0.9991	0.99976	0.99982	0.99992	0.99998	0.99999
8.17	0.31757	0.99911	0.99976	0.99982	0.99992	0.99998	0.99999
8.18	0.31788	0.99911	0.99976	0.99982	0.99992	0.99998	0.99999
8.19	0.31818	0.99912	0.99977	0.99982	0.99992	0.99998	0.99999
8.2	0.31849	0.99913	0.99977	0.99982	0.99992	0.99998	0.99999
8.21	0.3188	0.99913	0.99977	0.99982	0.99992	0.99998	0.99999
8.22	0.3191	0.99914	0.99977	0.99983	0.99992	0.99998	0.99999
8.23	0.3194	0.99914	0.99977	0.99983	0.99992	0.99998	0.99999
8.24	0.31971	0.99915	0.99978	0.99983	0.99992	0.99998	0.99999
8.25	0.32001	0.99916	0.99978	0.99983	0.99992	0.99998	0.99999
8.26	0.32032	0.99916	0.99978	0.99983	0.99992	0.99998	0.99999
8.27	0.32062	0.99917	0.99978	0.99983	0.99992	0.99998	0.99999
8.28	0.32093	0.99918	0.99978	0.99983	0.99993	0.99998	0.99999
8.29	0.32123	0.99918	0.99978	0.99984	0.99993	0.99998	0.99999
8.3	0.32153	0.99919	0.99979	0.99984	0.99993	0.99998	0.99999
8.31	0.32184	0.99919	0.99979	0.99984	0.99993	0.99998	0.99999
8.32	0.32214	0.9992	0.99979	0.99984	0.99993	0.99998	0.99999
8.33	0.32245	0.9992	0.99979	0.99984	0.99993	0.99998	0.99999
8.34	0.32275	0.99921	0.99979	0.99984	0.99993	0.99998	0.99999
8.35	0.32305	0.99922	0.9998	0.99984	0.99993	0.99998	0.99999
8.36	0.32336	0.99922	0.9998	0.99985	0.99993	0.99998	0.99999
8.37	0.32366	0.99923	0.9998	0.99985	0.99993	0.99998	0.99999
8.38	0.32396	0.99923	0.9998	0.99985	0.99993	0.99998	0.99999
8.39	0.32426	0.99924	0.9998	0.99985	0.99993	0.99998	0.99999
8.4	0.32457	0.99924	0.9998	0.99985	0.99993	0.99998	0.99999
8.41	0.32487	0.99925	0.99981	0.99985	0.99993	0.99999	0.99999
8.42	0.32517	0.99925	0.99981	0.99985	0.99993	0.99999	0.99999
8.43	0.32547	0.99926	0.99981	0.99985	0.99993	0.99999	0.99999
8.44	0.32577	0.99927	0.99981	0.99986	0.99994	0.99999	0.99999
8.45	0.32608	0.99927	0.99981	0.99986	0.99994	0.99999	0.99999
8.46	0.32638	0.99928	0.99981	0.99986	0.99994	0.99999	0.99999
8.47	0.32668	0.99928	0.99981	0.99986	0.99994	0.99999	0.99999
8.48	0.32698	0.99929	0.99982	0.99986	0.99994	0.99999	0.99999
8.49	0.32728	0.99929	0.99982	0.99986	0.99994	0.99999	0.99999
8.5	0.32758	0.9993	0.99982	0.99986	0.99994	0.99999	0.99999
8.51	0.32789	0.9993	0.99982	0.99986	0.99994	0.99999	0.99999
8.52	0.32819	0.99931	0.99982	0.99986	0.99994	0.99999	0.99999
8.53	0.32849	0.99931	0.99982	0.99987	0.99994	0.99999	0.99999
8.54	0.32879	0.99932	0.99982	0.99987	0.99994	0.99999	0.99999
8.55	0.32909	0.99932	0.99983	0.99987	0.99994	0.99999	0.99999
8.56	0.32939	0.99933	0.99983	0.99987	0.99994	0.99999	0.99999
8.57	0.32969	0.99933	0.99983	0.99987	0.99994	0.99999	0.99999
8.58	0.32999	0.99934	0.99983	0.99987	0.99994	0.99999	0.99999
8.59	0.33029	0.99934	0.99983	0.99987	0.99994	0.99999	0.99999
8.6	0.33059	0.99935	0.99983	0.99987	0.99994	0.99999	0.99999
8.61	0.33089	0.99935	0.99983	0.99987	0.99994	0.99999	0.99999
8.62	0.33119	0.99936	0.99984	0.99988	0.99994	0.99999	0.99999
8.63	0.33149	0.99936	0.99984	0.99988	0.99995	0.99999	0.99999
8.64	0.33179	0.99936	0.99984	0.99988	0.99995	0.99999	0.99999
8.65	0.33209	0.99937	0.99984	0.99988	0.99995	0.99999	0.99999
8.66	0.33238	0.99937	0.99984	0.99988	0.99995	0.99999	0.99999
8.67	0.33268	0.99938	0.99984	0.99988	0.99995	0.99999	0.99999
8.68	0.33298	0.99938	0.99984	0.99988	0.99995	0.99999	0.99999
8.69	0.33328	0.99939	0.99985	0.99988	0.99995	0.99999	0.99999
8.7	0.33358	0.99939	0.99985	0.99988	0.99995	0.99999	0.99999
8.71	0.33388	0.9994	0.99985	0.99988	0.99995	0.99999	0.99999
8.72	0.33418	0.9994	0.99985	0.99989	0.99995	0.99999	0.99999
8.73	0.33447	0.9994	0.99985	0.99989	0.99995	0.99999	0.99999
8.74	0.33477	0.99941	0.99985	0.99989	0.99995	0.99999	0.99999
8.75	0.33507	0.99941	0.99985	0.99989	0.99995	0.99999	0.99999
8.76	0.33537	0.99942	0.99985	0.99989	0.99995	0.99999	0.99999
8.77	0.33566	0.99942	0.99986	0.99989	0.99995	0.99999	0.99999
8.78	0.33596	0.99943	0.99986	0.99989	0.99995	0.99999	1
8.79	0.33626	0.99943	0.99986	0.99989	0.99995	0.99999	1
8.8	0.33656	0.99943	0.99986	0.99989	0.99995	0.99999	1
8.81	0.33685	0.99944	0.99986	0.99989	0.99995	0.99999	1
8.82	0.33715	0.99944	0.99986	0.9999	0.99995	0.99999	1
8.83	0.33745	0.99945	0.99986	0.9999	0.99995	0.99999	1
8.84	0.33774	0.99945	0.99986	0.9999	0.99995	0.99999	1
8.85	0.33804	0.99945	0.99986	0.9999	0.99995	0.99999	1
8.86	0.33834	0.99946	0.99987	0.9999	0.99996	0.99999	1
8.87	0.33863	0.99946	0.99987	0.9999	0.99996	0.99999	1
8.88	0.33893	0.99947	0.99987	0.9999	0.99996	0.99999	1
8.89	0.33922	0.99947	0.99987	0.9999	0.99996	0.99999	1
8.9	0.33952	0.99947	0.99987	0.9999	0.99996	0.99999	1
8.91	0.33982	0.99948	0.99987	0.9999	0.99996	0.99999	1
8.92	0.34011	0.99948	0.99987	0.9999	0.99996	0.99999	1
8.93	0.34041	0.99948	0.99987	0.9999	0.99996	0.99999	1
8.94	0.3407	0.99949	0.99987	0.99991	0.99996	0.99999	1
8.95	0.341	0.99949	0.99988	0.99991	0.99996	0.99999	1
8.96	0.34129	0.9995	0.99988	0.99991	0.99996	0.99999	1
8.97	0.34159	0.9995	0.99988	0.99991	0.99996	0.99999	1
8.98	0.34188	0.9995	0.99988	0.99991	0.99996	0.99999	1
8.99	0.34218	0.99951	0.99988	0.99991	0.99996	0.99999	1
9	0.34247	0.99951	0.99988	0.99991	0.99996	0.99999	1
9.01	0.34277	0.99951	0.99988	0.99991	0.99996	0.99999	1
9.02	0.34306	0.99952	0.99988	0.99991	0.99996	0.99999	1
9.03	0.34335	0.99952	0.99988	0.99991	0.99996	0.99999	1
9.04	0.34365	0.99952	0.99988	0.99991	0.99996	0.99999	1
9.05	0.34394	0.99953	0.99988	0.99991	0.99996	0.99999	1
9.06	0.34424	0.99953	0.99989	0.99991	0.99996	0.99999	1
9.07	0.34453	0.99953	0.99989	0.99992	0.99996	0.99999	1
9.08	0.34482	0.99954	0.99989	0.99992	0.99996	0.99999	1
9.09	0.34512	0.99954	0.99989	0.99992	0.99996	0.99999	1
9.1	0.34541	0.99954	0.99989	0.99992	0.99996	0.99999	1
9.11	0.3457	0.99955	0.99989	0.99992	0.99996	0.99999	1
9.12	0.346	0.99955	0.99989	0.99992	0.99996	0.99999	1
9.13	0.34629	0.99955	0.99989	0.99992	0.99996	0.99999	1
9.14	0.34658	0.99956	0.99989	0.99992	0.99997	0.99999	1
9.15	0.34687	0.99956	0.99989	0.99992	0.99997	0.99999	1
9.16	0.34717	0.99956	0.99989	0.99992	0.99997	0.99999	1
9.17	0.34746	0.99957	0.9999	0.99992	0.99997	0.99999	1
9.18	0.34775	0.99957	0.9999	0.99992	0.99997	0.99999	1
9.19	0.34804	0.99957	0.9999	0.99992	0.99997	0.99999	1
9.2	0.34833	0.99958	0.9999	0.99992	0.99997	0.99999	1
9.21	0.34863	0.99958	0.9999	0.99992	0.99997	0.99999	1
9.22	0.34892	0.99958	0.9999	0.99993	0.99997	0.99999	1
9.23	0.34921	0.99959	0.9999	0.99993	0.99997	0.99999	1
9.24	0.3495	0.99959	0.9999	0.99993	0.99997	0.99999	1
9.25	0.34979	0.99959	0.9999	0.99993	0.99997	0.99999	1
9.26	0.35008	0.99959	0.9999	0.99993	0.99997	0.99999	1
9.27	0.35037	0.9996	0.9999	0.99993	0.99997	0.99999	1
9.28	0.35066	0.9996	0.9999	0.99993	0.99997	0.99999	1
9.29	0.35096	0.9996	0.99991	0.99993	0.99997	0.99999	1
9.3	0.35125	0.99961	0.99991	0.99993	0.99997	0.99999	1
9.31	0.35154	0.99961	0.99991	0.99993	0.99997	0.99999	1
9.32	0.35183	0.99961	0.99991	0.99993	0.99997	0.99999	1
9.33	0.35212	0.99961	0.99991	0.99993	0.99997	0.99999	1
9.34	0.35241	0.99962	0.99991	0.99993	0.99997	0.99999	1
9.35	0.3527	0.99962	0.99991	0.99993	0.99997	0.99999	1
9.36	0.35299	0.99962	0.99991	0.99993	0.99997	0.99999	1
9.37	0.35328	0.99963	0.99991	0.99993	0.99997	0.99999	1
9.38	0.35357	0.99963	0.99991	0.99993	0.99997	0.99999	1
9.39	0.35385	0.99963	0.99991	0.99994	0.99997	0.99999	1
9.4	0.35414	0.99963	0.99991	0.99994	0.99997	0.99999	1
9.41	0.35443	0.99964	0.99991	0.99994	0.99997	0.99999	1
9.42	0.35472	0.99964	0.99992	0.99994	0.99997	0.99999	1
9.43	0.35501	0.99964	0.99992	0.99994	0.99997	0.99999	1
9.44	0.3553	0.99964	0.99992	0.99994	0.99997	0.99999	1
9.45	0.35559	0.99965	0.99992	0.99994	0.99997	0.99999	1
9.46	0.35588	0.99965	0.99992	0.99994	0.99997	0.99999	1
9.47	0.35617	0.99965	0.99992	0.99994	0.99997	0.99999	1
9.48	0.35645	0.99965	0.99992	0.99994	0.99997	0.99999	1
9.49	0.35674	0.99966	0.99992	0.99994	0.99997	0.99999	1
9.5	0.35703	0.99966	0.99992	0.99994	0.99997	0.99999	1
9.51	0.35732	0.99966	0.99992	0.99994	0.99997	0.99999	1
9.52	0.35761	0.99966	0.99992	0.99994	0.99998	0.99999	1
9.53	0.35789	0.99967	0.99992	0.99994	0.99998	0.99999	1
9.54	0.35818	0.99967	0.99992	0.99994	0.99998	0.99999	1
9.55	0.35847	0.99967	0.99992	0.99994	0.99998	0.99999	1
9.56	0.35876	0.99967	0.99992	0.99994	0.99998	1	1
9.57	0.35904	0.99968	0.99993	0.99994	0.99998	1	1
9.58	0.35933	0.99968	0.99993	0.99994	0.99998	1	1
9.59	0.35962	0.99968	0.99993	0.99995	0.99998	1	1
9.6	0.3599	0.99968	0.99993	0.99995	0.99998	1	1
9.61	0.36019	0.99968	0.99993	0.99995	0.99998	1	1
9.62	0.36048	0.99969	0.99993	0.99995	0.99998	1	1
9.63	0.36076	0.99969	0.99993	0.99995	0.99998	1	1
9.64	0.36105	0.99969	0.99993	0.99995	0.99998	1	1
9.65	0.36133	0.99969	0.99993	0.99995	0.99998	1	1
9.66	0.36162	0.9997	0.99993	0.99995	0.99998	1	1
9.67	0.36191	0.9997	0.99993	0.99995	0.99998	1	1
9.68	0.36219	0.9997	0.99993	0.99995	0.99998	1	1
9.69	0.36248	0.9997	0.99993	0.99995	0.99998	1	1
9.7	0.36276	0.9997	0.99993	0.99995	0.99998	1	1
9.71	0.36305	0.99971	0.99993	0.99995	0.99998	1	1
9.72	0.36333	0.99971	0.99993	0.99995	0.99998	1	1
9.73	0.36362	0.99971	0.99993	0.99995	0.99998	1	1
9.74	0.3639	0.99971	0.99993	0.99995	0.99998	1	1
9.75	0.36419	0.99972	0.99994	0.99995	0.99998	1	1
9.76	0.36447	0.99972	0.99994	0.99995	0.99998	1	1
9.77	0.36476	0.99972	0.99994	0.99995	0.99998	1	1
9.78	0.36504	0.99972	0.99994	0.99995	0.99998	1	1
9.79	0.36533	0.99972	0.99994	0.99995	0.99998	1	1
9.8	0.36561	0.99973	0.99994	0.99995	0.99998	1	1
9.81	0.36589	0.99973	0.99994	0.99995	0.99998	1	1
9.82	0.36618	0.99973	0.99994	0.99995	0.99998	1	1
9.83	0.36646	0.99973	0.99994	0.99996	0.99998	1	1
9.84	0.36674	0.99973	0.99994	0.99996	0.99998	1	1
9.85	0.36703	0.99974	0.99994	0.99996	0.99998	1	1
9.86	0.36731	0.99974	0.99994	0.99996	0.99998	1	1
9.87	0.36759	0.99974	0.99994	0.99996	0.99998	1	1
9.88	0.36788	0.99974	0.99994	0.99996	0.99998	1	1
9.89	0.36816	0.99974	0.99994	0.99996	0.99998	1	1
9.9	0.36844	0.99974	0.99994	0.99996	0.99998	1	1
9.91	0.36873	0.99975	0.99994	0.99996	0.99998	1	1
9.92	0.36901	0.99975	0.99994	0.99996	0.99998	1	1
9.93	0.36929	0.99975	0.99994	0.99996	0.99998	1	1
9.94	0.36957	0.99975	0.99994	0.99996	0.99998	1	1
9.95	0.36986	0.99975	0.99995	0.99996	0.99998	1	1
9.96	0.37014	0.99976	0.99995	0.99996	0.99998	1	1
9.97	0.37042	0.99976	0.99995	0.99996	0.99998	1	1
9.98	0.3707	0.99976	0.99995	0.99996	0.99998	1	1
9.99	0.37098	0.99976	0.99995	0.99996	0.99998	1	1
10	0.37127	0.99976	0.99995	0.99996	0.99998	1	1
10.01	0.37155	0.99976	0.99995	0.99996	0.99998	1	1
10.02	0.37183	0.99977	0.99995	0.99996	0.99998	1	1
10.03	0.37211	0.99977	0.99995	0.99996	0.99998	1	1
10.04	0.37239	0.99977	0.99995	0.99996	0.99998	1	1
10.05	0.37267	0.99977	0.99995	0.99996	0.99998	1	1
10.06	0.37295	0.99977	0.99995	0.99996	0.99998	1	1
10.07	0.37323	0.99977	0.99995	0.99996	0.99998	1	1
10.08	0.37351	0.99978	0.99995	0.99996	0.99998	1	1
10.09	0.37379	0.99978	0.99995	0.99996	0.99999	1	1
10.1	0.37407	0.99978	0.99995	0.99996	0.99999	1	1
10.11	0.37435	0.99978	0.99995	0.99996	0.99999	1	1
10.12	0.37464	0.99978	0.99995	0.99996	0.99999	1	1
10.13	0.37492	0.99978	0.99995	0.99997	0.99999	1	1
10.14	0.37519	0.99979	0.99995	0.99997	0.99999	1	1
10.15	0.37547	0.99979	0.99995	0.99997	0.99999	1	1
10.16	0.37575	0.99979	0.99995	0.99997	0.99999	1	1
10.17	0.37603	0.99979	0.99995	0.99997	0.99999	1	1
10.18	0.37631	0.99979	0.99995	0.99997	0.99999	1	1
10.19	0.37659	0.99979	0.99996	0.99997	0.99999	1	1
10.2	0.37687	0.99979	0.99996	0.99997	0.99999	1	1
10.21	0.37715	0.9998	0.99996	0.99997	0.99999	1	1
10.22	0.37743	0.9998	0.99996	0.99997	0.99999	1	1
10.23	0.37771	0.9998	0.99996	0.99997	0.99999	1	1
10.24	0.37799	0.9998	0.99996	0.99997	0.99999	1	1
10.25	0.37826	0.9998	0.99996	0.99997	0.99999	1	1
10.26	0.37854	0.9998	0.99996	0.99997	0.99999	1	1
10.27	0.37882	0.9998	0.99996	0.99997	0.99999	1	1
10.28	0.3791	0.99981	0.99996	0.99997	0.99999	1	1
10.29	0.37938	0.99981	0.99996	0.99997	0.99999	1	1
10.3	0.37966	0.99981	0.99996	0.99997	0.99999	1	1
10.31	0.37993	0.99981	0.99996	0.99997	0.99999	1	1
10.32	0.38021	0.99981	0.99996	0.99997	0.99999	1	1
10.33	0.38049	0.99981	0.99996	0.99997	0.99999	1	1
10.34	0.38077	0.99981	0.99996	0.99997	0.99999	1	1
10.35	0.38104	0.99982	0.99996	0.99997	0.99999	1	1
10.36	0.38132	0.99982	0.99996	0.99997	0.99999	1	1
10.37	0.3816	0.99982	0.99996	0.99997	0.99999	1	1
10.38	0.38187	0.99982	0.99996	0.99997	0.99999	1	1
10.39	0.38215	0.99982	0.99996	0.99997	0.99999	1	1
10.4	0.38243	0.99982	0.99996	0.99997	0.99999	1	1
10.41	0.3827	0.99982	0.99996	0.99997	0.99999	1	1
10.42	0.38298	0.99982	0.99996	0.99997	0.99999	1	1
10.43	0.38326	0.99983	0.99996	0.99997	0.99999	1	1
10.44	0.38353	0.99983	0.99996	0.99997	0.99999	1	1
10.45	0.38381	0.99983	0.99996	0.99997	0.99999	1	1
10.46	0.38408	0.99983	0.99996	0.99997	0.99999	1	1
10.47	0.38436	0.99983	0.99996	0.99997	0.99999	1	1
10.48	0.38464	0.99983	0.99996	0.99997	0.99999	1	1
10.49	0.38491	0.99983	0.99996	0.99997	0.99999	1	1
10.5	0.38519	0.99983	0.99997	0.99997	0.99999	1	1
10.51	0.38546	0.99984	0.99997	0.99997	0.99999	1	1
10.52	0.38574	0.99984	0.99997	0.99997	0.99999	1	1
10.53	0.38601	0.99984	0.99997	0.99998	0.99999	1	1
10.54	0.38629	0.99984	0.99997	0.99998	0.99999	1	1
10.55	0.38656	0.99984	0.99997	0.99998	0.99999	1	1
10.56	0.38684	0.99984	0.99997	0.99998	0.99999	1	1
10.57	0.38711	0.99984	0.99997	0.99998	0.99999	1	1
10.58	0.38738	0.99984	0.99997	0.99998	0.99999	1	1
10.59	0.38766	0.99985	0.99997	0.99998	0.99999	1	1
10.6	0.38793	0.99985	0.99997	0.99998	0.99999	1	1
10.61	0.38821	0.99985	0.99997	0.99998	0.99999	1	1
10.62	0.38848	0.99985	0.99997	0.99998	0.99999	1	1
10.63	0.38875	0.99985	0.99997	0.99998	0.99999	1	1
10.64	0.38903	0.99985	0.99997	0.99998	0.99999	1	1
10.65	0.3893	0.99985	0.99997	0.99998	0.99999	1	1
10.66	0.38958	0.99985	0.99997	0.99998	0.99999	1	1
10.67	0.38985	0.99985	0.99997	0.99998	0.99999	1	1
10.68	0.39012	0.99985	0.99997	0.99998	0.99999	1	1
10.69	0.39039	0.99986	0.99997	0.99998	0.99999	1	1
10.7	0.39067	0.99986	0.99997	0.99998	0.99999	1	1
10.71	0.39094	0.99986	0.99997	0.99998	0.99999	1	1
10.72	0.39121	0.99986	0.99997	0.99998	0.99999	1	1
10.73	0.39149	0.99986	0.99997	0.99998	0.99999	1	1
10.74	0.39176	0.99986	0.99997	0.99998	0.99999	1	1
10.75	0.39203	0.99986	0.99997	0.99998	0.99999	1	1
10.76	0.3923	0.99986	0.99997	0.99998	0.99999	1	1
10.77	0.39257	0.99986	0.99997	0.99998	0.99999	1	1
10.78	0.39285	0.99986	0.99997	0.99998	0.99999	1	1
10.79	0.39312	0.99987	0.99997	0.99998	0.99999	1	1
10.8	0.39339	0.99987	0.99997	0.99998	0.99999	1	1
10.81	0.39366	0.99987	0.99997	0.99998	0.99999	1	1
10.82	0.39393	0.99987	0.99997	0.99998	0.99999	1	1
10.83	0.3942	0.99987	0.99997	0.99998	0.99999	1	1
10.84	0.39448	0.99987	0.99997	0.99998	0.99999	1	1
10.85	0.39475	0.99987	0.99997	0.99998	0.99999	1	1
10.86	0.39502	0.99987	0.99997	0.99998	0.99999	1	1
10.87	0.39529	0.99987	0.99997	0.99998	0.99999	1	1
10.88	0.39556	0.99987	0.99997	0.99998	0.99999	1	1
10.89	0.39583	0.99988	0.99997	0.99998	0.99999	1	1
10.9	0.3961	0.99988	0.99997	0.99998	0.99999	1	1
10.91	0.39637	0.99988	0.99998	0.99998	0.99999	1	1
10.92	0.39664	0.99988	0.99998	0.99998	0.99999	1	1
10.93	0.39691	0.99988	0.99998	0.99998	0.99999	1	1
10.94	0.39718	0.99988	0.99998	0.99998	0.99999	1	1
10.95	0.39745	0.99988	0.99998	0.99998	0.99999	1	1
10.96	0.39772	0.99988	0.99998	0.99998	0.99999	1	1
10.97	0.39799	0.99988	0.99998	0.99998	0.99999	1	1
10.98	0.39826	0.99988	0.99998	0.99998	0.99999	1	1
10.99	0.39853	0.99988	0.99998	0.99998	0.99999	1	1
11	0.3988	0.99988	0.99998	0.99998	0.99999	1	1
