t	y1.0	y44.7	y64.7	y102.0	y159.6	y232.0	y400.0
13.9	0.42325	0.99999	1	1	1	1	1
13.91	0.42347	0.99999	1	1	1	1	1
13.92	0.4237	0.99999	1	1	1	1	1
13.93	0.42392	0.99999	1	1	1	1	1
13.94	0.42414	0.99999	1	1	1	1	1
13.95	0.42436	0.99999	1	1	1	1	1
13.96	0.42458	0.99999	1	1	1	1	1
13.97	0.4248	0.99999	1	1	1	1	1
13.98	0.42502	0.99999	1	1	1	1	1
13.99	0.42524	0.99999	1	1	1	1	1
14	0.42546	0.99999	1	1	1	1	1
14.01	0.42568	0.99999	1	1	1	1	1
14.02	0.4259	0.99999	1	1	1	1	1
14.03	0.42612	0.99999	1	1	1	1	1
14.04	0.42634	0.99999	1	1	1	1	1
14.05	0.42657	0.99999	1	1	1	1	1
14.06	0.42679	0.99999	1	1	1	1	1
14.07	0.42701	0.99999	1	1	1	1	1
14.08	0.42723	0.99999	1	1	1	1	1
14.09	0.42745	0.99999	1	1	1	1	1
14.1	0.42767	0.99999	1	1	1	1	1
14.11	0.42788	0.99999	1	1	1	1	1
14.12	0.4281	0.99999	1	1	1	1	1
14.13	0.42832	0.99999	1	1	1	1	1
14.14	0.42854	0.99999	1	1	1	1	1
14.15	0.42876	0.99999	1	1	1	1	1
14.16	0.42898	0.99999	1	1	1	1	1
14.17	0.4292	0.99999	1	1	1	1	1
14.18	0.42942	0.99999	1	1	1	1	1
14.19	0.42964	0.99999	1	1	1	1	1
14.2	0.42986	0.99999	1	1	1	1	1
14.21	0.43008	0.99999	1	1	1	1	1
14.22	0.4303	0.99999	1	1	1	1	1
14.23	0.43052	0.99999	1	1	1	1	1
14.24	0.43073	0.99999	1	1	1	1	1
14.25	0.43095	0.99999	1	1	1	1	1
14.26	0.43117	0.99999	1	1	1	1	1
14.27	0.43139	0.99999	1	1	1	1	1
14.28	0.43161	0.99999	1	1	1	1	1
14.29	0.43183	0.99999	1	1	1	1	1
14.3	0.43204	0.99999	1	1	1	1	1
14.31	0.43226	0.99999	1	1	1	1	1
14.32	0.43248	0.99999	1	1	1	1	1
14.33	0.4327	0.99999	1	1	1	1	1
14.34	0.43292	0.99999	1	1	1	1	1
14.35	0.43313	0.99999	1	1	1	1	1
14.36	0.43335	0.99999	1	1	1	1	1
14.37	0.43357	0.99999	1	1	1	1	1
14.38	0.43379	0.99999	1	1	1	1	1
14.39	0.434	0.99999	1	1	1	1	1
14.4	0.43422	0.99999	1	1	1	1	1
14.41	0.43444	0.99999	1	1	1	1	1
14.42	0.43466	0.99999	1	1	1	1	1
14.43	0.43487	0.99999	1	1	1	1	1
14.44	0.43509	0.99999	1	1	1	1	1
14.45	0.43531	0.99999	1	1	1	1	1
14.46	0.43552	0.99999	1	1	1	1	1
14.47	0.43574	0.99999	1	1	1	1	1
14.48	0.43596	0.99999	1	1	1	1	1
14.49	0.43617	0.99999	1	1	1	1	1
14.5	0.43639	0.99999	1	1	1	1	1
14.51	0.43661	0.99999	1	1	1	1	1
14.52	0.43682	0.99999	1	1	1	1	1
14.53	0.43704	0.99999	1	1	1	1	1
14.54	0.43725	0.99999	1	1	1	1	1
14.55	0.43747	0.99999	1	1	1	1	1
14.56	0.43769	0.99999	1	1	1	1	1
14.57	0.4379	0.99999	1	1	1	1	1
14.58	0.43812	0.99999	1	1	1	1	1
14.59	0.43833	0.99999	1	1	1	1	1
14.6	0.43855	0.99999	1	1	1	1	1
14.61	0.43877	0.99999	1	1	1	1	1
14.62	0.43898	0.99999	1	1	1	1	1
14.63	0.4392	0.99999	1	1	1	1	1
14.64	0.43941	0.99999	1	1	1	1	1
14.65	0.43963	0.99999	1	1	1	1	1
14.66	0.43984	0.99999	1	1	1	1	1
14.67	0.44006	0.99999	1	1	1	1	1
14.68	0.44027	0.99999	1	1	1	1	1
14.69	0.44049	0.99999	1	1	1	1	1
14.7	0.4407	0.99999	1	1	1	1	1
14.71	0.44092	0.99999	1	1	1	1	1
14.72	0.44113	0.99999	1	1	1	1	1
14.73	0.44135	0.99999	1	1	1	1	1
14.74	0.44156	0.99999	1	1	1	1	1
14.75	0.44178	0.99999	1	1	1	1	1
14.76	0.44199	0.99999	1	1	1	1	1
14.77	0.4422	0.99999	1	1	1	1	1
14.78	0.44242	0.99999	1	1	1	1	1
14.79	0.44263	0.99999	1	1	1	1	1
14.8	0.44285	0.99999	1	1	1	1	1
14.81	0.44306	0.99999	1	1	1	1	1
14.82	0.44327	0.99999	1	1	1	1	1
14.83	0.44349	0.99999	1	1	1	1	1
14.84	0.4437	0.99999	1	1	1	1	1
14.85	0.44391	0.99999	1	1	1	1	1
14.86	0.44413	0.99999	1	1	1	1	1
14.87	0.44434	1	1	1	1	1	1
14.88	0.44456	1	1	1	1	1	1
14.89	0.44477	1	1	1	1	1	1
14.9	0.44498	1	1	1	1	1	1
14.91	0.44519	1	1	1	1	1	1
14.92	0.44541	1	1	1	1	1	1
14.93	0.44562	1	1	1	1	1	1
14.94	0.44583	1	1	1	1	1	1
14.95	0.44605	1	1	1	1	1	1
14.96	0.44626	1	1	1	1	1	1
14.97	0.44647	1	1	1	1	1	1
14.98	0.44668	1	1	1	1	1	1
14.99	0.4469	1	1	1	1	1	1
15	0.44711	1	1	1	1	1	1
15.01	0.44732	1	1	1	1	1	1
15.02	0.44753	1	1	1	1	1	1
15.03	0.44775	1	1	1	1	1	1
15.04	0.44796	1	1	1	1	1	1
15.05	0.44817	1	1	1	1	1	1
15.06	0.44838	1	1	1	1	1	1
15.07	0.44859	1	1	1	1	1	1
15.08	0.44881	1	1	1	1	1	1
15.09	0.44902	1	1	1	1	1	1
15.1	0.44923	1	1	1	1	1	1
15.11	0.44944	1	1	1	1	1	1
15.12	0.44965	1	1	1	1	1	1
15.13	0.44986	1	1	1	1	1	1
15.14	0.45007	1	1	1	1	1	1
15.15	0.45028	1	1	1	1	1	1
15.16	0.4505	1	1	1	1	1	1
15.17	0.45071	1	1	1	1	1	1
15.18	0.45092	1	1	1	1	1	1
15.19	0.45113	1	1	1	1	1	1
15.2	0.45134	1	1	1	1	1	1
15.21	0.45155	1	1	1	1	1	1
15.22	0.45176	1	1	1	1	1	1
15.23	0.45197	1	1	1	1	1	1
15.24	0.45218	1	1	1	1	1	1
15.25	0.45239	1	1	1	1	1	1
15.26	0.4526	1	1	1	1	1	1
15.27	0.45281	1	1	1	1	1	1
15.28	0.45302	1	1	1	1	1	1
15.29	0.45323	1	1	1	1	1	1
15.3	0.45344	1	1	1	1	1	1
15.31	0.45365	1	1	1	1	1	1
15.32	0.45386	1	1	1	1	1	1
15.33	0.45407	1	1	1	1	1	1
15.34	0.45428	1	1	1	1	1	1
15.35	0.45449	1	1	1	1	1	1
15.36	0.4547	1	1	1	1	1	1
15.37	0.45491	1	1	1	1	1	1
15.38	0.45512	1	1	1	1	1	1
15.39	0.45533	1	1	1	1	1	1
15.4	0.45554	1	1	1	1	1	1
15.41	0.45575	1	1	1	1	1	1
15.42	0.45596	1	1	1	1	1	1
15.43	0.45616	1	1	1	1	1	1
15.44	0.45637	1	1	1	1	1	1
15.45	0.45658	1	1	1	1	1	1
15.46	0.45679	1	1	1	1	1	1
15.47	0.457	1	1	1	1	1	1
15.48	0.45721	1	1	1	1	1	1
15.49	0.45742	1	1	1	1	1	1
15.5	0.45762	1	1	1	1	1	1
15.51	0.45783	1	1	1	1	1	1
15.52	0.45804	1	1	1	1	1	1
15.53	0.45825	1	1	1	1	1	1
15.54	0.45846	1	1	1	1	1	1
15.55	0.45866	1	1	1	1	1	1
15.56	0.45887	1	1	1	1	1	1
15.57	0.45908	1	1	1	1	1	1
15.58	0.45929	1	1	1	1	1	1
15.59	0.4595	1	1	1	1	1	1
15.6	0.4597	1	1	1	1	1	1
15.61	0.45991	1	1	1	1	1	1
15.62	0.46012	1	1	1	1	1	1
15.63	0.46033	1	1	1	1	1	1
15.64	0.46053	1	1	1	1	1	1
15.65	0.46074	1	1	1	1	1	1
15.66	0.46095	1	1	1	1	1	1
15.67	0.46115	1	1	1	1	1	1
15.68	0.46136	1	1	1	1	1	1
15.69	0.46157	1	1	1	1	1	1
15.7	0.46177	1	1	1	1	1	1
15.71	0.46198	1	1	1	1	1	1
15.72	0.46219	1	1	1	1	1	1
15.73	0.46239	1	1	1	1	1	1
15.74	0.4626	1	1	1	1	1	1
15.75	0.46281	1	1	1	1	1	1
15.76	0.46301	1	1	1	1	1	1
15.77	0.46322	1	1	1	1	1	1
15.78	0.46343	1	1	1	1	1	1
15.79	0.46363	1	1	1	1	1	1
15.8	0.46384	1	1	1	1	1	1
15.81	0.46404	1	1	1	1	1	1
15.82	0.46425	1	1	1	1	1	1
15.83	0.46445	1	1	1	1	1	1
15.84	0.46466	1	1	1	1	1	1
15.85	0.46487	1	1	1	1	1	1
15.86	0.46507	1	1	1	1	1	1
15.87	0.46528	1	1	1	1	1	1
15.88	0.46548	1	1	1	1	1	1
15.89	0.46569	1	1	1	1	1	1
15.9	0.46589	1	1	1	1	1	1
15.91	0.4661	1	1	1	1	1	1
15.92	0.4663	1	1	1	1	1	1
15.93	0.46651	1	1	1	1	1	1
15.94	0.46671	1	1	1	1	1	1
15.95	0.46692	1	1	1	1	1	1
15.96	0.46712	1	1	1	1	1	1
15.97	0.46733	1	1	1	1	1	1
15.98	0.46753	1	1	1	1	1	1
15.99	0.46774	1	1	1	1	1	1
16	0.46794	1	1	1	1	1	1
16.01	0.46814	1	1	1	1	1	1
16.02	0.46835	1	1	1	1	1	1
16.03	0.46855	1	1	1	1	1	1
16.04	0.46876	1	1	1	1	1	1
16.05	0.46896	1	1	1	1	1	1
16.06	0.46916	1	1	1	1	1	1
16.07	0.46937	1	1	1	1	1	1
16.08	0.46957	1	1	1	1	1	1
16.09	0.46978	1	1	1	1	1	1
16.1	0.46998	1	1	1	1	1	1
16.11	0.47018	1	1	1	1	1	1
16.12	0.47039	1	1	1	1	1	1
16.13	0.47059	1	1	1	1	1	1
16.14	0.47079	1	1	1	1	1	1
16.15	0.471	1	1	1	1	1	1
16.16	0.4712	1	1	1	1	1	1
16.17	0.4714	1	1	1	1	1	1
16.18	0.4716	1	1	1	1	1	1
16.19	0.47181	1	1	1	1	1	1
16.2	0.47201	1	1	1	1	1	1
16.21	0.47221	1	1	1	1	1	1
16.22	0.47242	1	1	1	1	1	1
16.23	0.47262	1	1	1	1	1	1
16.24	0.47282	1	1	1	1	1	1
16.25	0.47302	1	1	1	1	1	1
16.26	0.47323	1	1	1	1	1	1
16.27	0.47343	1	1	1	1	1	1
16.28	0.47363	1	1	1	1	1	1
16.29	0.47383	1	1	1	1	1	1
16.3	0.47403	1	1	1	1	1	1
16.31	0.47424	1	1	1	1	1	1
16.32	0.47444	1	1	1	1	1	1
16.33	0.47464	1	1	1	1	1	1
16.34	0.47484	1	1	1	1	1	1
16.35	0.47504	1	1	1	1	1	1
16.36	0.47524	1	1	1	1	1	1
16.37	0.47545	1	1	1	1	1	1
16.38	0.47565	1	1	1	1	1	1
16.39	0.47585	1	1	1	1	1	1
16.4	0.47605	1	1	1	1	1	1
16.41	0.47625	1	1	1	1	1	1
16.42	0.47645	1	1	1	1	1	1
16.43	0.47665	1	1	1	1	1	1
16.44	0.47685	1	1	1	1	1	1
16.45	0.47706	1	1	1	1	1	1
16.46	0.47726	1	1	1	1	1	1
16.47	0.47746	1	1	1	1	1	1
16.48	0.47766	1	1	1	1	1	1
16.49	0.47786	1	1	1	1	1	1
16.5	0.47806	1	1	1	1	1	1
16.51	0.47826	1	1	1	1	1	1
16.52	0.47846	1	1	1	1	1	1
16.53	0.47866	1	1	1	1	1	1
16.54	0.47886	1	1	1	1	1	1
16.55	0.47906	1	1	1	1	1	1
16.56	0.47926	1	1	1	1	1	1
16.57	0.47946	1	1	1	1	1	1
16.58	0.47966	1	1	1	1	1	1
16.59	0.47986	1	1	1	1	1	1
16.6	0.48006	1	1	1	1	1	1
16.61	0.48026	1	1	1	1	1	1
16.62	0.48046	1	1	1	1	1	1
16.63	0.48066	1	1	1	1	1	1
16.64	0.48086	1	1	1	1	1	1
16.65	0.48106	1	1	1	1	1	1
16.66	0.48126	1	1	1	1	1	1
16.67	0.48146	1	1	1	1	1	1
16.68	0.48165	1	1	1	1	1	1
16.69	0.48185	1	1	1	1	1	1
16.7	0.48205	1	1	1	1	1	1
16.71	0.48225	1	1	1	1	1	1
16.72	0.48245	1	1	1	1	1	1
16.73	0.48265	1	1	1	1	1	1
16.74	0.48285	1	1	1	1	1	1
16.75	0.48305	1	1	1	1	1	1
16.76	0.48324	1	1	1	1	1	1
16.77	0.48344	1	1	1	1	1	1
16.78	0.48364	1	1	1	1	1	1
16.79	0.48384	1	1	1	1	1	1
16.8	0.48404	1	1	1	1	1	1
16.81	0.48424	1	1	1	1	1	1
16.82	0.48443	1	1	1	1	1	1
16.83	0.48463	1	1	1	1	1	1
16.84	0.48483	1	1	1	1	1	1
16.85	0.48503	1	1	1	1	1	1
16.86	0.48522	1	1	1	1	1	1
16.87	0.48542	1	1	1	1	1	1
16.88	0.48562	1	1	1	1	1	1
16.89	0.48582	1	1	1	1	1	1
16.9	0.48602	1	1	1	1	1	1
16.91	0.48621	1	1	1	1	1	1
16.92	0.48641	1	1	1	1	1	1
16.93	0.48661	1	1	1	1	1	1
16.94	0.4868	1	1	1	1	1	1
16.95	0.487	1	1	1	1	1	1
16.96	0.4872	1	1	1	1	1	1
16.97	0.48739	1	1	1	1	1	1
16.98	0.48759	1	1	1	1	1	1
16.99	0.48779	1	1	1	1	1	1
17	0.48799	1	1	1	1	1	1
17.01	0.48818	1	1	1	1	1	1
17.02	0.48838	1	1	1	1	1	1
17.03	0.48857	1	1	1	1	1	1
17.04	0.48877	1	1	1	1	1	1
17.05	0.48897	1	1	1	1	1	1
17.06	0.48916	1	1	1	1	1	1
17.07	0.48936	1	1	1	1	1	1
17.08	0.48956	1	1	1	1	1	1
17.09	0.48975	1	1	1	1	1	1
17.1	0.48995	1	1	1	1	1	1
17.11	0.49014	1	1	1	1	1	1
17.12	0.49034	1	1	1	1	1	1
17.13	0.49054	1	1	1	1	1	1
17.14	0.49073	1	1	1	1	1	1
17.15	0.49093	1	1	1	1	1	1
17.16	0.49112	1	1	1	1	1	1
17.17	0.49132	1	1	1	1	1	1
17.18	0.49151	1	1	1	1	1	1
17.19	0.49171	1	1	1	1	1	1
17.2	0.4919	1	1	1	1	1	1
17.21	0.4921	1	1	1	1	1	1
17.22	0.49229	1	1	1	1	1	1
17.23	0.49249	1	1	1	1	1	1
17.24	0.49268	1	1	1	1	1	1
17.25	0.49288	1	1	1	1	1	1
17.26	0.49307	1	1	1	1	1	1
17.27	0.49327	1	1	1	1	1	1
17.28	0.49346	1	1	1	1	1	1
17.29	0.49366	1	1	1	1	1	1
17.3	0.49385	1	1	1	1	1	1
17.31	0.49404	1	1	1	1	1	1
17.32	0.49424	1	1	1	1	1	1
17.33	0.49443	1	1	1	1	1	1
17.34	0.49463	1	1	1	1	1	1
17.35	0.49482	1	1	1	1	1	1
17.36	0.49502	1	1	1	1	1	1
17.37	0.49521	1	1	1	1	1	1
17.38	0.4954	1	1	1	1	1	1
17.39	0.4956	1	1	1	1	1	1
17.4	0.49579	1	1	1	1	1	1
17.41	0.49598	1	1	1	1	1	1
17.42	0.49618	1	1	1	1	1	1
17.43	0.49637	1	1	1	1	1	1
17.44	0.49656	1	1	1	1	1	1
17.45	0.49676	1	1	1	1	1	1
17.46	0.49695	1	1	1	1	1	1
17.47	0.49714	1	1	1	1	1	1
17.48	0.49734	1	1	1	1	1	1
17.49	0.49753	1	1	1	1	1	1
17.5	0.49772	1	1	1	1	1	1
17.51	0.49792	1	1	1	1	1	1
17.52	0.49811	1	1	1	1	1	1
17.53	0.4983	1	1	1	1	1	1
17.54	0.49849	1	1	1	1	1	1
17.55	0.49869	1	1	1	1	1	1
17.56	0.49888	1	1	1	1	1	1
17.57	0.49907	1	1	1	1	1	1
17.58	0.49926	1	1	1	1	1	1
17.59	0.49946	1	1	1	1	1	1
17.6	0.49965	1	1	1	1	1	1
17.61	0.49984	1	1	1	1	1	1
17.62	0.50003	1	1	1	1	1	1
17.63	0.50022	1	1	1	1	1	1
17.64	0.50042	1	1	1	1	1	1
17.65	0.50061	1	1	1	1	1	1
17.66	0.5008	1	1	1	1	1	1
17.67	0.50099	1	1	1	1	1	1
17.68	0.50118	1	1	1	1	1	1
17.69	0.50137	1	1	1	1	1	1
17.7	0.50157	1	1	1	1	1	1
17.71	0.50176	1	1	1	1	1	1
17.72	0.50195	1	1	1	1	1	1
17.73	0.50214	1	1	1	1	1	1
17.74	0.50233	1	1	1	1	1	1
17.75	0.50252	1	1	1	1	1	1
17.76	0.50271	1	1	1	1	1	1
17.77	0.5029	1	1	1	1	1	1
17.78	0.5031	1	1	1	1	1	1
17.79	0.50329	1	1	1	1	1	1
17.8	0.50348	1	1	1	1	1	1
17.81	0.50367	1	1	1	1	1	1
17.82	0.50386	1	1	1	1	1	1
17.83	0.50405	1	1	1	1	1	1
17.84	0.50424	1	1	1	1	1	1
17.85	0.50443	1	1	1	1	1	1
17.86	0.50462	1	1	1	1	1	1
17.87	0.50481	1	1	1	1	1	1
17.88	0.505	1	1	1	1	1	1
17.89	0.50519	1	1	1	1	1	1
17.9	0.50538	1	1	1	1	1	1
17.91	0.50557	1	1	1	1	1	1
17.92	0.50576	1	1	1	1	1	1
17.93	0.50595	1	1	1	1	1	1
17.94	0.50614	1	1	1	1	1	1
17.95	0.50633	1	1	1	1	1	1
17.96	0.50652	1	1	1	1	1	1
17.97	0.50671	1	1	1	1	1	1
17.98	0.5069	1	1	1	1	1	1
17.99	0.50709	1	1	1	1	1	1
18	0.50728	1	1	1	1	1	1
18.01	0.50746	1	1	1	1	1	1
18.02	0.50765	1	1	1	1	1	1
18.03	0.50784	1	1	1	1	1	1
18.04	0.50803	1	1	1	1	1	1
18.05	0.50822	1	1	1	1	1	1
18.06	0.50841	1	1	1	1	1	1
18.07	0.5086	1	1	1	1	1	1
18.08	0.50879	1	1	1	1	1	1
18.09	0.50898	1	1	1	1	1	1
18.1	0.50916	1	1	1	1	1	1
18.11	0.50935	1	1	1	1	1	1
18.12	0.50954	1	1	1	1	1	1
18.13	0.50973	1	1	1	1	1	1
18.14	0.50992	1	1	1	1	1	1
18.15	0.51011	1	1	1	1	1	1
18.16	0.51029	1	1	1	1	1	1
18.17	0.51048	1	1	1	1	1	1
18.18	0.51067	1	1	1	1	1	1
18.19	0.51086	1	1	1	1	1	1
18.2	0.51105	1	1	1	1	1	1
18.21	0.51123	1	1	1	1	1	1
18.22	0.51142	1	1	1	1	1	1
18.23	0.51161	1	1	1	1	1	1
18.24	0.5118	1	1	1	1	1	1
18.25	0.51198	1	1	1	1	1	1
18.26	0.51217	1	1	1	1	1	1
18.27	0.51236	1	1	1	1	1	1
18.28	0.51255	1	1	1	1	1	1
18.29	0.51273	1	1	1	1	1	1
18.3	0.51292	1	1	1	1	1	1
18.31	0.51311	1	1	1	1	1	1
18.32	0.51329	1	1	1	1	1	1
18.33	0.51348	1	1	1	1	1	1
18.34	0.51367	1	1	1	1	1	1
18.35	0.51385	1	1	1	1	1	1
18.36	0.51404	1	1	1	1	1	1
18.37	0.51423	1	1	1	1	1	1
18.38	0.51441	1	1	1	1	1	1
18.39	0.5146	1	1	1	1	1	1
18.4	0.51479	1	1	1	1	1	1
18.41	0.51497	1	1	1	1	1	1
18.42	0.51516	1	1	1	1	1	1
18.43	0.51535	1	1	1	1	1	1
18.44	0.51553	1	1	1	1	1	1
18.45	0.51572	1	1	1	1	1	1
18.46	0.5159	1	1	1	1	1	1
18.47	0.51609	1	1	1	1	1	1
18.48	0.51628	1	1	1	1	1	1
18.49	0.51646	1	1	1	1	1	1
18.5	0.51665	1	1	1	1	1	1
18.51	0.51683	1	1	1	1	1	1
18.52	0.51702	1	1	1	1	1	1
18.53	0.5172	1	1	1	1	1	1
18.54	0.51739	1	1	1	1	1	1
18.55	0.51757	1	1	1	1	1	1
18.56	0.51776	1	1	1	1	1	1
18.57	0.51794	1	1	1	1	1	1
18.58	0.51813	1	1	1	1	1	1
18.59	0.51831	1	1	1	1	1	1
18.6	0.5185	1	1	1	1	1	1
18.61	0.51868	1	1	1	1	1	1
18.62	0.51887	1	1	1	1	1	1
18.63	0.51905	1	1	1	1	1	1
18.64	0.51924	1	1	1	1	1	1
18.65	0.51942	1	1	1	1	1	1
18.66	0.51961	1	1	1	1	1	1
18.67	0.51979	1	1	1	1	1	1
18.68	0.51998	1	1	1	1	1	1
18.69	0.52016	1	1	1	1	1	1
18.7	0.52034	1	1	1	1	1	1
18.71	0.52053	1	1	1	1	1	1
18.72	0.52071	1	1	1	1	1	1
18.73	0.5209	1	1	1	1	1	1
18.74	0.52108	1	1	1	1	1	1
18.75	0.52127	1	1	1	1	1	1
18.76	0.52145	1	1	1	1	1	1
18.77	0.52163	1	1	1	1	1	1
18.78	0.52182	1	1	1	1	1	1
18.79	0.522	1	1	1	1	1	1
18.8	0.52218	1	1	1	1	1	1
18.81	0.52237	1	1	1	1	1	1
18.82	0.52255	1	1	1	1	1	1
18.83	0.52273	1	1	1	1	1	1
18.84	0.52292	1	1	1	1	1	1
18.85	0.5231	1	1	1	1	1	1
18.86	0.52328	1	1	1	1	1	1
18.87	0.52347	1	1	1	1	1	1
18.88	0.52365	1	1	1	1	1	1
18.89	0.52383	1	1	1	1	1	1
18.9	0.52401	1	1	1	1	1	1
18.91	0.5242	1	1	1	1	1	1
18.92	0.52438	1	1	1	1	1	1
18.93	0.52456	1	1	1	1	1	1
18.94	0.52475	1	1	1	1	1	1
18.95	0.52493	1	1	1	1	1	1
18.96	0.52511	1	1	1	1	1	1
18.97	0.52529	1	1	1	1	1	1
18.98	0.52548	1	1	1	1	1	1
18.99	0.52566	1	1	1	1	1	1
19	0.52584	1	1	1	1	1	1
19.01	0.52602	1	1	1	1	1	1
19.02	0.5262	1	1	1	1	1	1
19.03	0.52639	1	1	1	1	1	1
19.04	0.52657	1	1	1	1	1	1
19.05	0.52675	1	1	1	1	1	1
19.06	0.52693	1	1	1	1	1	1
19.07	0.52711	1	1	1	1	1	1
19.08	0.52729	1	1	1	1	1	1
19.09	0.52748	1	1	1	1	1	1
19.1	0.52766	1	1	1	1	1	1
19.11	0.52784	1	1	1	1	1	1
19.12	0.52802	1	1	1	1	1	1
19.13	0.5282	1	1	1	1	1	1
19.14	0.52838	1	1	1	1	1	1
19.15	0.52856	1	1	1	1	1	1
19.16	0.52874	1	1	1	1	1	1
19.17	0.52892	1	1	1	1	1	1
19.18	0.52911	1	1	1	1	1	1
19.19	0.52929	1	1	1	1	1	1
19.2	0.52947	1	1	1	1	1	1
19.21	0.52965	1	1	1	1	1	1
19.22	0.52983	1	1	1	1	1	1
19.23	0.53001	1	1	1	1	1	1
19.24	0.53019	1	1	1	1	1	1
19.25	0.53037	1	1	1	1	1	1
19.26	0.53055	1	1	1	1	1	1
19.27	0.53073	1	1	1	1	1	1
19.28	0.53091	1	1	1	1	1	1
19.29	0.53109	1	1	1	1	1	1
19.3	0.53127	1	1	1	1	1	1
19.31	0.53145	1	1	1	1	1	1
19.32	0.53163	1	1	1	1	1	1
19.33	0.53181	1	1	1	1	1	1
19.34	0.53199	1	1	1	1	1	1
19.35	0.53217	1	1	1	1	1	1
19.36	0.53235	1	1	1	1	1	1
19.37	0.53253	1	1	1	1	1	1
19.38	0.53271	1	1	1	1	1	1
19.39	0.53289	1	1	1	1	1	1
19.4	0.53307	1	1	1	1	1	1
19.41	0.53325	1	1	1	1	1	1
19.42	0.53343	1	1	1	1	1	1
19.43	0.53361	1	1	1	1	1	1
19.44	0.53378	1	1	1	1	1	1
19.45	0.53396	1	1	1	1	1	1
19.46	0.53414	1	1	1	1	1	1
19.47	0.53432	1	1	1	1	1	1
19.48	0.5345	1	1	1	1	1	1
19.49	0.53468	1	1	1	1	1	1
19.5	0.53486	1	1	1	1	1	1
19.51	0.53504	1	1	1	1	1	1
19.52	0.53521	1	1	1	1	1	1
19.53	0.53539	1	1	1	1	1	1
19.54	0.53557	1	1	1	1	1	1
19.55	0.53575	1	1	1	1	1	1
19.56	0.53593	1	1	1	1	1	1
19.57	0.53611	1	1	1	1	1	1
19.58	0.53628	1	1	1	1	1	1
19.59	0.53646	1	1	1	1	1	1
19.6	0.53664	1	1	1	1	1	1
19.61	0.53682	1	1	1	1	1	1
19.62	0.537	1	1	1	1	1	1
19.63	0.53717	1	1	1	1	1	1
19.64	0.53735	1	1	1	1	1	1
19.65	0.53753	1	1	1	1	1	1
19.66	0.53771	1	1	1	1	1	1
19.67	0.53788	1	1	1	1	1	1
19.68	0.53806	1	1	1	1	1	1
19.69	0.53824	1	1	1	1	1	1
19.7	0.53842	1	1	1	1	1	1
19.71	0.53859	1	1	1	1	1	1
19.72	0.53877	1	1	1	1	1	1
19.73	0.53895	1	1	1	1	1	1
19.74	0.53912	1	1	1	1	1	1
19.75	0.5393	1	1	1	1	1	1
19.76	0.53948	1	1	1	1	1	1
19.77	0.53966	1	1	1	1	1	1
19.78	0.53983	1	1	1	1	1	1
19.79	0.54001	1	1	1	1	1	1
19.8	0.54019	1	1	1	1	1	1
19.81	0.54036	1	1	1	1	1	1
19.82	0.54054	1	1	1	1	1	1
19.83	0.54072	1	1	1	1	1	1
19.84	0.54089	1	1	1	1	1	1
19.85	0.54107	1	1	1	1	1	1
19.86	0.54124	1	1	1	1	1	1
19.87	0.54142	1	1	1	1	1	1
19.88	0.5416	1	1	1	1	1	1
19.89	0.54177	1	1	1	1	1	1
19.9	0.54195	1	1	1	1	1	1
19.91	0.54212	1	1	1	1	1	1
19.92	0.5423	1	1	1	1	1	1
19.93	0.54248	1	1	1	1	1	1
19.94	0.54265	1	1	1	1	1	1
19.95	0.54283	1	1	1	1	1	1
19.96	0.543	1	1	1	1	1	1
19.97	0.54318	1	1	1	1	1	1
19.98	0.54335	1	1	1	1	1	1
19.99	0.54353	1	1	1	1	1	1
20	0.5437	1	1	1	1	1	1
