t	y1.0	y6.5	y8.0	y9.8	y11.2	y14.0	y17.1
8.52	0.81457	0.99915	0.99954	0.99974	0.99982	0.99989	0.99993
8.53	0.81492	0.99915	0.99955	0.99974	0.99982	0.99989	0.99993
8.54	0.81527	0.99916	0.99955	0.99975	0.99982	0.99989	0.99993
8.55	0.81562	0.99917	0.99955	0.99975	0.99982	0.99989	0.99993
8.56	0.81597	0.99917	0.99956	0.99975	0.99982	0.9999	0.99993
8.57	0.81631	0.99918	0.99956	0.99975	0.99983	0.9999	0.99994
8.58	0.81666	0.99918	0.99956	0.99975	0.99983	0.9999	0.99994
8.59	0.81701	0.99919	0.99957	0.99976	0.99983	0.9999	0.99994
8.6	0.81735	0.9992	0.99957	0.99976	0.99983	0.9999	0.99994
8.61	0.8177	0.9992	0.99957	0.99976	0.99983	0.9999	0.99994
8.62	0.81805	0.99921	0.99958	0.99976	0.99983	0.9999	0.99994
8.63	0.81839	0.99921	0.99958	0.99976	0.99983	0.9999	0.99994
8.64	0.81873	0.99922	0.99958	0.99977	0.99984	0.9999	0.99994
8.65	0.81908	0.99922	0.99959	0.99977	0.99984	0.9999	0.99994
8.66	0.81942	0.99923	0.99959	0.99977	0.99984	0.9999	0.99994
8.67	0.81976	0.99923	0.99959	0.99977	0.99984	0.99991	0.99994
8.68	0.8201	0.99924	0.9996	0.99977	0.99984	0.99991	0.99994
8.69	0.82044	0.99925	0.9996	0.99977	0.99984	0.99991	0.99994
8.7	0.82078	0.99925	0.9996	0.99978	0.99984	0.99991	0.99994
8.71	0.82112	0.99926	0.9996	0.99978	0.99984	0.99991	0.99994
8.72	0.82146	0.99926	0.99961	0.99978	0.99985	0.99991	0.99994
8.73	0.8218	0.99927	0.99961	0.99978	0.99985	0.99991	0.99994
8.74	0.82214	0.99927	0.99961	0.99978	0.99985	0.99991	0.99994
8.75	0.82247	0.99928	0.99962	0.99979	0.99985	0.99991	0.99994
8.76	0.82281	0.99928	0.99962	0.99979	0.99985	0.99991	0.99994
8.77	0.82314	0.99929	0.99962	0.99979	0.99985	0.99991	0.99994
8.78	0.82348	0.99929	0.99963	0.99979	0.99985	0.99991	0.99995
8.79	0.82381	0.9993	0.99963	0.99979	0.99985	0.99991	0.99995
8.8	0.82415	0.9993	0.99963	0.99979	0.99986	0.99992	0.99995
8.81	0.82448	0.99931	0.99963	0.9998	0.99986	0.99992	0.99995
8.82	0.82481	0.99931	0.99964	0.9998	0.99986	0.99992	0.99995
8.83	0.82514	0.99932	0.99964	0.9998	0.99986	0.99992	0.99995
8.84	0.82547	0.99932	0.99964	0.9998	0.99986	0.99992	0.99995
8.85	0.8258	0.99933	0.99964	0.9998	0.99986	0.99992	0.99995
8.86	0.82613	0.99933	0.99965	0.9998	0.99986	0.99992	0.99995
8.87	0.82646	0.99934	0.99965	0.99981	0.99986	0.99992	0.99995
8.88	0.82679	0.99934	0.99965	0.99981	0.99986	0.99992	0.99995
8.89	0.82712	0.99935	0.99966	0.99981	0.99987	0.99992	0.99995
8.9	0.82745	0.99935	0.99966	0.99981	0.99987	0.99992	0.99995
8.91	0.82777	0.99935	0.99966	0.99981	0.99987	0.99992	0.99995
8.92	0.8281	0.99936	0.99966	0.99981	0.99987	0.99992	0.99995
8.93	0.82842	0.99936	0.99967	0.99981	0.99987	0.99992	0.99995
8.94	0.82875	0.99937	0.99967	0.99982	0.99987	0.99993	0.99995
8.95	0.82907	0.99937	0.99967	0.99982	0.99987	0.99993	0.99995
8.96	0.8294	0.99938	0.99967	0.99982	0.99987	0.99993	0.99995
8.97	0.82972	0.99938	0.99968	0.99982	0.99987	0.99993	0.99995
8.98	0.83004	0.99939	0.99968	0.99982	0.99988	0.99993	0.99995
8.99	0.83036	0.99939	0.99968	0.99982	0.99988	0.99993	0.99995
9	0.83068	0.99939	0.99968	0.99982	0.99988	0.99993	0.99995
9.01	0.83101	0.9994	0.99969	0.99983	0.99988	0.99993	0.99995
9.02	0.83133	0.9994	0.99969	0.99983	0.99988	0.99993	0.99996
9.03	0.83164	0.99941	0.99969	0.99983	0.99988	0.99993	0.99996
9.04	0.83196	0.99941	0.99969	0.99983	0.99988	0.99993	0.99996
9.05	0.83228	0.99942	0.99969	0.99983	0.99988	0.99993	0.99996
9.06	0.8326	0.99942	0.9997	0.99983	0.99988	0.99993	0.99996
9.07	0.83292	0.99942	0.9997	0.99983	0.99988	0.99993	0.99996
9.08	0.83323	0.99943	0.9997	0.99984	0.99988	0.99993	0.99996
9.09	0.83355	0.99943	0.9997	0.99984	0.99989	0.99993	0.99996
9.1	0.83386	0.99944	0.99971	0.99984	0.99989	0.99994	0.99996
9.11	0.83418	0.99944	0.99971	0.99984	0.99989	0.99994	0.99996
9.12	0.83449	0.99944	0.99971	0.99984	0.99989	0.99994	0.99996
9.13	0.8348	0.99945	0.99971	0.99984	0.99989	0.99994	0.99996
9.14	0.83512	0.99945	0.99971	0.99984	0.99989	0.99994	0.99996
9.15	0.83543	0.99946	0.99972	0.99984	0.99989	0.99994	0.99996
9.16	0.83574	0.99946	0.99972	0.99985	0.99989	0.99994	0.99996
9.17	0.83605	0.99946	0.99972	0.99985	0.99989	0.99994	0.99996
9.18	0.83636	0.99947	0.99972	0.99985	0.99989	0.99994	0.99996
9.19	0.83667	0.99947	0.99973	0.99985	0.99989	0.99994	0.99996
9.2	0.83698	0.99947	0.99973	0.99985	0.9999	0.99994	0.99996
9.21	0.83729	0.99948	0.99973	0.99985	0.9999	0.99994	0.99996
9.22	0.8376	0.99948	0.99973	0.99985	0.9999	0.99994	0.99996
9.23	0.8379	0.99949	0.99973	0.99985	0.9999	0.99994	0.99996
9.24	0.83821	0.99949	0.99974	0.99986	0.9999	0.99994	0.99996
9.25	0.83852	0.99949	0.99974	0.99986	0.9999	0.99994	0.99996
9.26	0.83882	0.9995	0.99974	0.99986	0.9999	0.99994	0.99996
9.27	0.83913	0.9995	0.99974	0.99986	0.9999	0.99994	0.99996
9.28	0.83943	0.9995	0.99974	0.99986	0.9999	0.99994	0.99996
9.29	0.83974	0.99951	0.99975	0.99986	0.9999	0.99995	0.99996
9.3	0.84004	0.99951	0.99975	0.99986	0.9999	0.99995	0.99996
9.31	0.84034	0.99951	0.99975	0.99986	0.9999	0.99995	0.99997
9.32	0.84065	0.99952	0.99975	0.99986	0.99991	0.99995	0.99997
9.33	0.84095	0.99952	0.99975	0.99987	0.99991	0.99995	0.99997
9.34	0.84125	0.99952	0.99976	0.99987	0.99991	0.99995	0.99997
9.35	0.84155	0.99953	0.99976	0.99987	0.99991	0.99995	0.99997
9.36	0.84185	0.99953	0.99976	0.99987	0.99991	0.99995	0.99997
9.37	0.84215	0.99953	0.99976	0.99987	0.99991	0.99995	0.99997
9.38	0.84245	0.99954	0.99976	0.99987	0.99991	0.99995	0.99997
9.39	0.84274	0.99954	0.99976	0.99987	0.99991	0.99995	0.99997
9.4	0.84304	0.99954	0.99977	0.99987	0.99991	0.99995	0.99997
9.41	0.84334	0.99955	0.99977	0.99987	0.99991	0.99995	0.99997
9.42	0.84364	0.99955	0.99977	0.99987	0.99991	0.99995	0.99997
9.43	0.84393	0.99955	0.99977	0.99988	0.99991	0.99995	0.99997
9.44	0.84423	0.99956	0.99977	0.99988	0.99991	0.99995	0.99997
9.45	0.84452	0.99956	0.99977	0.99988	0.99991	0.99995	0.99997
9.46	0.84482	0.99956	0.99978	0.99988	0.99992	0.99995	0.99997
9.47	0.84511	0.99957	0.99978	0.99988	0.99992	0.99995	0.99997
9.48	0.8454	0.99957	0.99978	0.99988	0.99992	0.99995	0.99997
9.49	0.8457	0.99957	0.99978	0.99988	0.99992	0.99995	0.99997
9.5	0.84599	0.99958	0.99978	0.99988	0.99992	0.99995	0.99997
9.51	0.84628	0.99958	0.99978	0.99988	0.99992	0.99995	0.99997
9.52	0.84657	0.99958	0.99979	0.99988	0.99992	0.99996	0.99997
9.53	0.84686	0.99958	0.99979	0.99989	0.99992	0.99996	0.99997
9.54	0.84715	0.99959	0.99979	0.99989	0.99992	0.99996	0.99997
9.55	0.84744	0.99959	0.99979	0.99989	0.99992	0.99996	0.99997
9.56	0.84773	0.99959	0.99979	0.99989	0.99992	0.99996	0.99997
9.57	0.84802	0.9996	0.99979	0.99989	0.99992	0.99996	0.99997
9.58	0.84831	0.9996	0.9998	0.99989	0.99992	0.99996	0.99997
9.59	0.84859	0.9996	0.9998	0.99989	0.99992	0.99996	0.99997
9.6	0.84888	0.9996	0.9998	0.99989	0.99992	0.99996	0.99997
9.61	0.84916	0.99961	0.9998	0.99989	0.99993	0.99996	0.99997
9.62	0.84945	0.99961	0.9998	0.99989	0.99993	0.99996	0.99997
9.63	0.84974	0.99961	0.9998	0.99989	0.99993	0.99996	0.99997
9.64	0.85002	0.99962	0.99981	0.99989	0.99993	0.99996	0.99997
9.65	0.8503	0.99962	0.99981	0.9999	0.99993	0.99996	0.99997
9.66	0.85059	0.99962	0.99981	0.9999	0.99993	0.99996	0.99997
9.67	0.85087	0.99962	0.99981	0.9999	0.99993	0.99996	0.99997
9.68	0.85115	0.99963	0.99981	0.9999	0.99993	0.99996	0.99998
9.69	0.85143	0.99963	0.99981	0.9999	0.99993	0.99996	0.99998
9.7	0.85171	0.99963	0.99981	0.9999	0.99993	0.99996	0.99998
9.71	0.852	0.99963	0.99982	0.9999	0.99993	0.99996	0.99998
9.72	0.85228	0.99964	0.99982	0.9999	0.99993	0.99996	0.99998
9.73	0.85256	0.99964	0.99982	0.9999	0.99993	0.99996	0.99998
9.74	0.85283	0.99964	0.99982	0.9999	0.99993	0.99996	0.99998
9.75	0.85311	0.99964	0.99982	0.9999	0.99993	0.99996	0.99998
9.76	0.85339	0.99965	0.99982	0.9999	0.99993	0.99996	0.99998
9.77	0.85367	0.99965	0.99982	0.99991	0.99993	0.99996	0.99998
9.78	0.85395	0.99965	0.99982	0.99991	0.99994	0.99996	0.99998
9.79	0.85422	0.99965	0.99983	0.99991	0.99994	0.99996	0.99998
9.8	0.8545	0.99966	0.99983	0.99991	0.99994	0.99996	0.99998
9.81	0.85477	0.99966	0.99983	0.99991	0.99994	0.99996	0.99998
9.82	0.85505	0.99966	0.99983	0.99991	0.99994	0.99997	0.99998
9.83	0.85532	0.99966	0.99983	0.99991	0.99994	0.99997	0.99998
9.84	0.8556	0.99967	0.99983	0.99991	0.99994	0.99997	0.99998
9.85	0.85587	0.99967	0.99983	0.99991	0.99994	0.99997	0.99998
9.86	0.85614	0.99967	0.99984	0.99991	0.99994	0.99997	0.99998
9.87	0.85641	0.99967	0.99984	0.99991	0.99994	0.99997	0.99998
9.88	0.85669	0.99968	0.99984	0.99991	0.99994	0.99997	0.99998
9.89	0.85696	0.99968	0.99984	0.99991	0.99994	0.99997	0.99998
9.9	0.85723	0.99968	0.99984	0.99991	0.99994	0.99997	0.99998
9.91	0.8575	0.99968	0.99984	0.99992	0.99994	0.99997	0.99998
9.92	0.85777	0.99968	0.99984	0.99992	0.99994	0.99997	0.99998
9.93	0.85804	0.99969	0.99984	0.99992	0.99994	0.99997	0.99998
9.94	0.85831	0.99969	0.99984	0.99992	0.99994	0.99997	0.99998
9.95	0.85857	0.99969	0.99985	0.99992	0.99994	0.99997	0.99998
9.96	0.85884	0.99969	0.99985	0.99992	0.99994	0.99997	0.99998
9.97	0.85911	0.9997	0.99985	0.99992	0.99994	0.99997	0.99998
9.98	0.85938	0.9997	0.99985	0.99992	0.99995	0.99997	0.99998
9.99	0.85964	0.9997	0.99985	0.99992	0.99995	0.99997	0.99998
10	0.85991	0.9997	0.99985	0.99992	0.99995	0.99997	0.99998
10.01	0.86017	0.9997	0.99985	0.99992	0.99995	0.99997	0.99998
10.02	0.86044	0.99971	0.99985	0.99992	0.99995	0.99997	0.99998
10.03	0.8607	0.99971	0.99986	0.99992	0.99995	0.99997	0.99998
10.04	0.86097	0.99971	0.99986	0.99992	0.99995	0.99997	0.99998
10.05	0.86123	0.99971	0.99986	0.99992	0.99995	0.99997	0.99998
10.06	0.86149	0.99971	0.99986	0.99992	0.99995	0.99997	0.99998
10.07	0.86175	0.99972	0.99986	0.99993	0.99995	0.99997	0.99998
10.08	0.86202	0.99972	0.99986	0.99993	0.99995	0.99997	0.99998
10.09	0.86228	0.99972	0.99986	0.99993	0.99995	0.99997	0.99998
10.1	0.86254	0.99972	0.99986	0.99993	0.99995	0.99997	0.99998
10.11	0.8628	0.99972	0.99986	0.99993	0.99995	0.99997	0.99998
10.12	0.86306	0.99973	0.99986	0.99993	0.99995	0.99997	0.99998
10.13	0.86332	0.99973	0.99987	0.99993	0.99995	0.99997	0.99998
10.14	0.86358	0.99973	0.99987	0.99993	0.99995	0.99997	0.99998
10.15	0.86383	0.99973	0.99987	0.99993	0.99995	0.99997	0.99998
10.16	0.86409	0.99973	0.99987	0.99993	0.99995	0.99997	0.99998
10.17	0.86435	0.99974	0.99987	0.99993	0.99995	0.99997	0.99998
10.18	0.86461	0.99974	0.99987	0.99993	0.99995	0.99997	0.99998
10.19	0.86486	0.99974	0.99987	0.99993	0.99995	0.99997	0.99998
10.2	0.86512	0.99974	0.99987	0.99993	0.99995	0.99997	0.99998
10.21	0.86537	0.99974	0.99987	0.99993	0.99995	0.99997	0.99998
10.22	0.86563	0.99975	0.99987	0.99993	0.99995	0.99998	0.99998
10.23	0.86588	0.99975	0.99988	0.99993	0.99996	0.99998	0.99998
10.24	0.86614	0.99975	0.99988	0.99993	0.99996	0.99998	0.99998
10.25	0.86639	0.99975	0.99988	0.99994	0.99996	0.99998	0.99999
10.26	0.86664	0.99975	0.99988	0.99994	0.99996	0.99998	0.99999
10.27	0.86689	0.99975	0.99988	0.99994	0.99996	0.99998	0.99999
10.28	0.86715	0.99976	0.99988	0.99994	0.99996	0.99998	0.99999
10.29	0.8674	0.99976	0.99988	0.99994	0.99996	0.99998	0.99999
10.3	0.86765	0.99976	0.99988	0.99994	0.99996	0.99998	0.99999
10.31	0.8679	0.99976	0.99988	0.99994	0.99996	0.99998	0.99999
10.32	0.86815	0.99976	0.99988	0.99994	0.99996	0.99998	0.99999
10.33	0.8684	0.99976	0.99988	0.99994	0.99996	0.99998	0.99999
10.34	0.86865	0.99977	0.99989	0.99994	0.99996	0.99998	0.99999
10.35	0.8689	0.99977	0.99989	0.99994	0.99996	0.99998	0.99999
10.36	0.86915	0.99977	0.99989	0.99994	0.99996	0.99998	0.99999
10.37	0.86939	0.99977	0.99989	0.99994	0.99996	0.99998	0.99999
10.38	0.86964	0.99977	0.99989	0.99994	0.99996	0.99998	0.99999
10.39	0.86989	0.99977	0.99989	0.99994	0.99996	0.99998	0.99999
10.4	0.87013	0.99978	0.99989	0.99994	0.99996	0.99998	0.99999
10.41	0.87038	0.99978	0.99989	0.99994	0.99996	0.99998	0.99999
10.42	0.87062	0.99978	0.99989	0.99994	0.99996	0.99998	0.99999
10.43	0.87087	0.99978	0.99989	0.99994	0.99996	0.99998	0.99999
10.44	0.87111	0.99978	0.99989	0.99994	0.99996	0.99998	0.99999
10.45	0.87136	0.99978	0.99989	0.99994	0.99996	0.99998	0.99999
10.46	0.8716	0.99979	0.9999	0.99995	0.99996	0.99998	0.99999
10.47	0.87184	0.99979	0.9999	0.99995	0.99996	0.99998	0.99999
10.48	0.87209	0.99979	0.9999	0.99995	0.99996	0.99998	0.99999
10.49	0.87233	0.99979	0.9999	0.99995	0.99996	0.99998	0.99999
10.5	0.87257	0.99979	0.9999	0.99995	0.99996	0.99998	0.99999
10.51	0.87281	0.99979	0.9999	0.99995	0.99996	0.99998	0.99999
10.52	0.87305	0.99979	0.9999	0.99995	0.99996	0.99998	0.99999
10.53	0.87329	0.9998	0.9999	0.99995	0.99997	0.99998	0.99999
10.54	0.87353	0.9998	0.9999	0.99995	0.99997	0.99998	0.99999
10.55	0.87377	0.9998	0.9999	0.99995	0.99997	0.99998	0.99999
10.56	0.87401	0.9998	0.9999	0.99995	0.99997	0.99998	0.99999
10.57	0.87425	0.9998	0.9999	0.99995	0.99997	0.99998	0.99999
10.58	0.87449	0.9998	0.9999	0.99995	0.99997	0.99998	0.99999
10.59	0.87472	0.9998	0.99991	0.99995	0.99997	0.99998	0.99999
10.6	0.87496	0.99981	0.99991	0.99995	0.99997	0.99998	0.99999
10.61	0.8752	0.99981	0.99991	0.99995	0.99997	0.99998	0.99999
10.62	0.87543	0.99981	0.99991	0.99995	0.99997	0.99998	0.99999
10.63	0.87567	0.99981	0.99991	0.99995	0.99997	0.99998	0.99999
10.64	0.87591	0.99981	0.99991	0.99995	0.99997	0.99998	0.99999
10.65	0.87614	0.99981	0.99991	0.99995	0.99997	0.99998	0.99999
10.66	0.87638	0.99981	0.99991	0.99995	0.99997	0.99998	0.99999
10.67	0.87661	0.99982	0.99991	0.99995	0.99997	0.99998	0.99999
10.68	0.87684	0.99982	0.99991	0.99995	0.99997	0.99998	0.99999
10.69	0.87708	0.99982	0.99991	0.99995	0.99997	0.99998	0.99999
10.7	0.87731	0.99982	0.99991	0.99995	0.99997	0.99998	0.99999
10.71	0.87754	0.99982	0.99991	0.99996	0.99997	0.99998	0.99999
10.72	0.87777	0.99982	0.99991	0.99996	0.99997	0.99998	0.99999
10.73	0.878	0.99982	0.99991	0.99996	0.99997	0.99998	0.99999
10.74	0.87823	0.99982	0.99992	0.99996	0.99997	0.99998	0.99999
10.75	0.87847	0.99983	0.99992	0.99996	0.99997	0.99998	0.99999
10.76	0.8787	0.99983	0.99992	0.99996	0.99997	0.99998	0.99999
10.77	0.87893	0.99983	0.99992	0.99996	0.99997	0.99998	0.99999
10.78	0.87915	0.99983	0.99992	0.99996	0.99997	0.99998	0.99999
10.79	0.87938	0.99983	0.99992	0.99996	0.99997	0.99998	0.99999
10.8	0.87961	0.99983	0.99992	0.99996	0.99997	0.99998	0.99999
10.81	0.87984	0.99983	0.99992	0.99996	0.99997	0.99999	0.99999
10.82	0.88007	0.99983	0.99992	0.99996	0.99997	0.99999	0.99999
10.83	0.88029	0.99983	0.99992	0.99996	0.99997	0.99999	0.99999
10.84	0.88052	0.99984	0.99992	0.99996	0.99997	0.99999	0.99999
10.85	0.88075	0.99984	0.99992	0.99996	0.99997	0.99999	0.99999
10.86	0.88097	0.99984	0.99992	0.99996	0.99997	0.99999	0.99999
10.87	0.8812	0.99984	0.99992	0.99996	0.99997	0.99999	0.99999
10.88	0.88142	0.99984	0.99992	0.99996	0.99997	0.99999	0.99999
10.89	0.88165	0.99984	0.99992	0.99996	0.99997	0.99999	0.99999
10.9	0.88187	0.99984	0.99993	0.99996	0.99997	0.99999	0.99999
10.91	0.88209	0.99984	0.99993	0.99996	0.99997	0.99999	0.99999
10.92	0.88232	0.99985	0.99993	0.99996	0.99997	0.99999	0.99999
10.93	0.88254	0.99985	0.99993	0.99996	0.99997	0.99999	0.99999
10.94	0.88276	0.99985	0.99993	0.99996	0.99998	0.99999	0.99999
10.95	0.88298	0.99985	0.99993	0.99996	0.99998	0.99999	0.99999
10.96	0.88321	0.99985	0.99993	0.99996	0.99998	0.99999	0.99999
10.97	0.88343	0.99985	0.99993	0.99996	0.99998	0.99999	0.99999
10.98	0.88365	0.99985	0.99993	0.99996	0.99998	0.99999	0.99999
10.99	0.88387	0.99985	0.99993	0.99996	0.99998	0.99999	0.99999
11	0.88409	0.99985	0.99993	0.99996	0.99998	0.99999	0.99999
11.01	0.88431	0.99985	0.99993	0.99996	0.99998	0.99999	0.99999
11.02	0.88453	0.99986	0.99993	0.99997	0.99998	0.99999	0.99999
11.03	0.88474	0.99986	0.99993	0.99997	0.99998	0.99999	0.99999
11.04	0.88496	0.99986	0.99993	0.99997	0.99998	0.99999	0.99999
11.05	0.88518	0.99986	0.99993	0.99997	0.99998	0.99999	0.99999
11.06	0.8854	0.99986	0.99993	0.99997	0.99998	0.99999	0.99999
11.07	0.88561	0.99986	0.99993	0.99997	0.99998	0.99999	0.99999
11.08	0.88583	0.99986	0.99993	0.99997	0.99998	0.99999	0.99999
11.09	0.88605	0.99986	0.99994	0.99997	0.99998	0.99999	0.99999
11.1	0.88626	0.99986	0.99994	0.99997	0.99998	0.99999	0.99999
11.11	0.88648	0.99986	0.99994	0.99997	0.99998	0.99999	0.99999
11.12	0.88669	0.99987	0.99994	0.99997	0.99998	0.99999	0.99999
11.13	0.88691	0.99987	0.99994	0.99997	0.99998	0.99999	0.99999
11.14	0.88712	0.99987	0.99994	0.99997	0.99998	0.99999	0.99999
11.15	0.88734	0.99987	0.99994	0.99997	0.99998	0.99999	0.99999
11.16	0.88755	0.99987	0.99994	0.99997	0.99998	0.99999	0.99999
11.17	0.88776	0.99987	0.99994	0.99997	0.99998	0.99999	0.99999
11.18	0.88797	0.99987	0.99994	0.99997	0.99998	0.99999	0.99999
11.19	0.88819	0.99987	0.99994	0.99997	0.99998	0.99999	0.99999
11.2	0.8884	0.99987	0.99994	0.99997	0.99998	0.99999	0.99999
11.21	0.88861	0.99987	0.99994	0.99997	0.99998	0.99999	0.99999
11.22	0.88882	0.99987	0.99994	0.99997	0.99998	0.99999	0.99999
11.23	0.88903	0.99988	0.99994	0.99997	0.99998	0.99999	0.99999
11.24	0.88924	0.99988	0.99994	0.99997	0.99998	0.99999	0.99999
11.25	0.88945	0.99988	0.99994	0.99997	0.99998	0.99999	0.99999
11.26	0.88966	0.99988	0.99994	0.99997	0.99998	0.99999	0.99999
11.27	0.88987	0.99988	0.99994	0.99997	0.99998	0.99999	0.99999
11.28	0.89008	0.99988	0.99994	0.99997	0.99998	0.99999	0.99999
11.29	0.89028	0.99988	0.99994	0.99997	0.99998	0.99999	0.99999
11.3	0.89049	0.99988	0.99994	0.99997	0.99998	0.99999	0.99999
11.31	0.8907	0.99988	0.99995	0.99997	0.99998	0.99999	0.99999
11.32	0.89091	0.99988	0.99995	0.99997	0.99998	0.99999	0.99999
11.33	0.89111	0.99988	0.99995	0.99997	0.99998	0.99999	0.99999
11.34	0.89132	0.99989	0.99995	0.99997	0.99998	0.99999	0.99999
11.35	0.89152	0.99989	0.99995	0.99997	0.99998	0.99999	0.99999
11.36	0.89173	0.99989	0.99995	0.99997	0.99998	0.99999	0.99999
11.37	0.89194	0.99989	0.99995	0.99997	0.99998	0.99999	0.99999
11.38	0.89214	0.99989	0.99995	0.99997	0.99998	0.99999	0.99999
11.39	0.89234	0.99989	0.99995	0.99997	0.99998	0.99999	0.99999
11.4	0.89255	0.99989	0.99995	0.99997	0.99998	0.99999	0.99999
11.41	0.89275	0.99989	0.99995	0.99997	0.99998	0.99999	0.99999
11.42	0.89295	0.99989	0.99995	0.99997	0.99998	0.99999	0.99999
11.43	0.89316	0.99989	0.99995	0.99997	0.99998	0.99999	0.99999
11.44	0.89336	0.99989	0.99995	0.99998	0.99998	0.99999	0.99999
11.45	0.89356	0.99989	0.99995	0.99998	0.99998	0.99999	0.99999
11.46	0.89376	0.99989	0.99995	0.99998	0.99998	0.99999	0.99999
11.47	0.89396	0.9999	0.99995	0.99998	0.99998	0.99999	0.99999
11.48	0.89416	0.9999	0.99995	0.99998	0.99998	0.99999	0.99999
11.49	0.89436	0.9999	0.99995	0.99998	0.99998	0.99999	0.99999
11.5	0.89456	0.9999	0.99995	0.99998	0.99998	0.99999	1
11.51	0.89476	0.9999	0.99995	0.99998	0.99998	0.99999	1
11.52	0.89496	0.9999	0.99995	0.99998	0.99998	0.99999	1
11.53	0.89516	0.9999	0.99995	0.99998	0.99998	0.99999	1
11.54	0.89536	0.9999	0.99995	0.99998	0.99998	0.99999	1
11.55	0.89556	0.9999	0.99995	0.99998	0.99998	0.99999	1
11.56	0.89576	0.9999	0.99995	0.99998	0.99999	0.99999	1
11.57	0.89595	0.9999	0.99995	0.99998	0.99999	0.99999	1
11.58	0.89615	0.9999	0.99996	0.99998	0.99999	0.99999	1
11.59	0.89635	0.9999	0.99996	0.99998	0.99999	0.99999	1
11.6	0.89654	0.9999	0.99996	0.99998	0.99999	0.99999	1
11.61	0.89674	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.62	0.89693	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.63	0.89713	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.64	0.89732	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.65	0.89752	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.66	0.89771	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.67	0.89791	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.68	0.8981	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.69	0.89829	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.7	0.89848	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.71	0.89868	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.72	0.89887	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.73	0.89906	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.74	0.89925	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.75	0.89944	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.76	0.89963	0.99991	0.99996	0.99998	0.99999	0.99999	1
11.77	0.89982	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.78	0.90001	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.79	0.9002	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.8	0.90039	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.81	0.90058	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.82	0.90077	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.83	0.90095	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.84	0.90114	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.85	0.90133	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.86	0.90152	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.87	0.9017	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.88	0.90189	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.89	0.90207	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.9	0.90226	0.99992	0.99996	0.99998	0.99999	0.99999	1
11.91	0.90244	0.99992	0.99997	0.99998	0.99999	0.99999	1
11.92	0.90263	0.99992	0.99997	0.99998	0.99999	0.99999	1
11.93	0.90281	0.99992	0.99997	0.99998	0.99999	0.99999	1
11.94	0.903	0.99992	0.99997	0.99998	0.99999	0.99999	1
11.95	0.90318	0.99993	0.99997	0.99998	0.99999	0.99999	1
11.96	0.90336	0.99993	0.99997	0.99998	0.99999	0.99999	1
11.97	0.90355	0.99993	0.99997	0.99998	0.99999	0.99999	1
11.98	0.90373	0.99993	0.99997	0.99998	0.99999	0.99999	1
11.99	0.90391	0.99993	0.99997	0.99998	0.99999	0.99999	1
12	0.90409	0.99993	0.99997	0.99998	0.99999	0.99999	1
12.01	0.90428	0.99993	0.99997	0.99998	0.99999	0.99999	1
12.02	0.90446	0.99993	0.99997	0.99998	0.99999	0.99999	1
12.03	0.90464	0.99993	0.99997	0.99998	0.99999	0.99999	1
12.04	0.90482	0.99993	0.99997	0.99998	0.99999	0.99999	1
12.05	0.905	0.99993	0.99997	0.99998	0.99999	0.99999	1
12.06	0.90518	0.99993	0.99997	0.99998	0.99999	0.99999	1
12.07	0.90536	0.99993	0.99997	0.99998	0.99999	0.99999	1
12.08	0.90554	0.99993	0.99997	0.99999	0.99999	0.99999	1
12.09	0.90572	0.99993	0.99997	0.99999	0.99999	1	1
12.1	0.90589	0.99993	0.99997	0.99999	0.99999	1	1
12.11	0.90607	0.99993	0.99997	0.99999	0.99999	1	1
12.12	0.90625	0.99993	0.99997	0.99999	0.99999	1	1
12.13	0.90643	0.99993	0.99997	0.99999	0.99999	1	1
12.14	0.9066	0.99993	0.99997	0.99999	0.99999	1	1
